time,price
2026-03-01T17:45:01+00:00,1968.86
2026-03-01T17:45:02+00:00,1968.86
2026-03-01T17:45:03+00:00,1968.68
2026-03-01T17:45:04+00:00,1969.02
2026-03-01T17:45:05+00:00,1969.18
2026-03-01T17:45:06+00:00,1969.19
2026-03-01T17:45:07+00:00,1969.19
2026-03-01T17:45:08+00:00,1969.36
2026-03-01T17:45:09+00:00,1969.36
2026-03-01T17:45:10+00:00,1969.27
2026-03-01T17:45:11+00:00,1969.27
2026-03-01T17:45:12+00:00,1969.27
2026-03-01T17:45:13+00:00,1969.26
2026-03-01T17:45:14+00:00,1969.26
2026-03-01T17:45:15+00:00,1969.26
2026-03-01T17:45:16+00:00,1968.76
2026-03-01T17:45:17+00:00,1968.33
2026-03-01T17:45:18+00:00,1968.01
2026-03-01T17:45:19+00:00,1968.01
2026-03-01T17:45:20+00:00,1968.0
2026-03-01T17:45:22+00:00,1968.0
2026-03-01T17:45:23+00:00,1968.0
2026-03-01T17:45:24+00:00,1968.0
2026-03-01T17:45:25+00:00,1967.91
2026-03-01T17:45:26+00:00,1967.5
2026-03-01T17:45:27+00:00,1967.48
2026-03-01T17:45:28+00:00,1967.48
2026-03-01T17:45:29+00:00,1967.46
2026-03-01T17:45:30+00:00,1966.85
2026-03-01T17:45:31+00:00,1966.5
2026-03-01T17:45:32+00:00,1966.5
2026-03-01T17:45:33+00:00,1966.5
2026-03-01T17:45:34+00:00,1966.5
2026-03-01T17:45:35+00:00,1966.17
2026-03-01T17:45:36+00:00,1966.17
2026-03-01T17:45:37+00:00,1966.15
2026-03-01T17:45:38+00:00,1965.93
2026-03-01T17:45:39+00:00,1965.88
2026-03-01T17:45:40+00:00,1965.43
2026-03-01T17:45:41+00:00,1965.49
2026-03-01T17:45:42+00:00,1965.49
2026-03-01T17:45:43+00:00,1965.66
2026-03-01T17:45:44+00:00,1965.66
2026-03-01T17:45:45+00:00,1965.66
2026-03-01T17:45:46+00:00,1967.4
2026-03-01T17:45:47+00:00,1967.54
2026-03-01T17:45:48+00:00,1967.55
2026-03-01T17:45:49+00:00,1967.55
2026-03-01T17:45:50+00:00,1967.55
2026-03-01T17:45:51+00:00,1967.55
2026-03-01T17:45:52+00:00,1967.55
2026-03-01T17:45:53+00:00,1967.55
2026-03-01T17:45:54+00:00,1967.54
2026-03-01T17:45:56+00:00,1967.54
2026-03-01T17:45:57+00:00,1967.55
2026-03-01T17:45:58+00:00,1967.54
2026-03-01T17:45:59+00:00,1967.99
2026-03-01T17:46:00+00:00,1967.99
2026-03-01T17:46:01+00:00,1969.09
2026-03-01T17:46:02+00:00,1969.05
2026-03-01T17:46:03+00:00,1969.01
2026-03-01T17:46:04+00:00,1968.7
2026-03-01T17:46:05+00:00,1968.7
2026-03-01T17:46:06+00:00,1968.7
2026-03-01T17:46:07+00:00,1968.57
2026-03-01T17:46:08+00:00,1968.34
2026-03-01T17:46:09+00:00,1968.24
2026-03-01T17:46:10+00:00,1968.06
2026-03-01T17:46:11+00:00,1967.74
2026-03-01T17:46:12+00:00,1967.74
2026-03-01T17:46:13+00:00,1967.74
2026-03-01T17:46:14+00:00,1968.19
2026-03-01T17:46:15+00:00,1968.05
2026-03-01T17:46:16+00:00,1968.02
2026-03-01T17:46:17+00:00,1967.89
2026-03-01T17:46:18+00:00,1967.88
2026-03-01T17:46:19+00:00,1967.88
2026-03-01T17:46:20+00:00,1968.38
2026-03-01T17:46:21+00:00,1968.75
2026-03-01T17:46:22+00:00,1968.8
2026-03-01T17:46:23+00:00,1968.79
2026-03-01T17:46:24+00:00,1968.79
2026-03-01T17:46:25+00:00,1968.89
2026-03-01T17:46:26+00:00,1968.89
2026-03-01T17:46:27+00:00,1968.89
2026-03-01T17:46:28+00:00,1968.91
2026-03-01T17:46:29+00:00,1968.9
2026-03-01T17:46:30+00:00,1968.9
2026-03-01T17:46:31+00:00,1968.91
2026-03-01T17:46:33+00:00,1968.91
2026-03-01T17:46:34+00:00,1969.03
2026-03-01T17:46:35+00:00,1969.03
2026-03-01T17:46:36+00:00,1969.12
2026-03-01T17:46:37+00:00,1969.12
2026-03-01T17:46:38+00:00,1969.11
2026-03-01T17:46:39+00:00,1969.13
2026-03-01T17:46:40+00:00,1969.19
2026-03-01T17:46:41+00:00,1969.27
2026-03-01T17:46:42+00:00,1969.51
2026-03-01T17:46:43+00:00,1969.58
2026-03-01T17:46:44+00:00,1969.59
2026-03-01T17:46:45+00:00,1969.79
2026-03-01T17:46:46+00:00,1969.73
2026-03-01T17:46:47+00:00,1969.66
2026-03-01T17:46:48+00:00,1969.66
2026-03-01T17:46:49+00:00,1969.66
2026-03-01T17:46:50+00:00,1969.65
2026-03-01T17:46:51+00:00,1969.65
2026-03-01T17:46:52+00:00,1969.65
2026-03-01T17:46:53+00:00,1969.65
2026-03-01T17:46:54+00:00,1969.65
2026-03-01T17:46:55+00:00,1969.65
2026-03-01T17:46:56+00:00,1969.65
2026-03-01T17:46:57+00:00,1969.65
2026-03-01T17:46:58+00:00,1969.66
2026-03-01T17:46:59+00:00,1969.66
2026-03-01T17:47:00+00:00,1969.66
2026-03-01T17:47:01+00:00,1969.66
2026-03-01T17:47:02+00:00,1969.66
2026-03-01T17:47:03+00:00,1969.66
2026-03-01T17:47:04+00:00,1969.43
2026-03-01T17:47:05+00:00,1970.15
2026-03-01T17:47:06+00:00,1970.16
2026-03-01T17:47:07+00:00,1970.15
2026-03-01T17:47:08+00:00,1970.16
2026-03-01T17:47:09+00:00,1970.17
2026-03-01T17:47:10+00:00,1970.17
2026-03-01T17:47:11+00:00,1970.07
2026-03-01T17:47:12+00:00,1969.97
2026-03-01T17:47:13+00:00,1970.21
2026-03-01T17:47:14+00:00,1970.49
2026-03-01T17:47:15+00:00,1970.48
2026-03-01T17:47:17+00:00,1970.49
2026-03-01T17:47:18+00:00,1970.21
2026-03-01T17:47:19+00:00,1970.37
2026-03-01T17:47:20+00:00,1970.58
2026-03-01T17:47:21+00:00,1970.57
2026-03-01T17:47:22+00:00,1970.57
2026-03-01T17:47:23+00:00,1970.57
2026-03-01T17:47:24+00:00,1970.57
2026-03-01T17:47:25+00:00,1970.57
2026-03-01T17:47:26+00:00,1970.18
2026-03-01T17:47:27+00:00,1970.18
2026-03-01T17:47:28+00:00,1970.18
2026-03-01T17:47:29+00:00,1970.04
2026-03-01T17:47:30+00:00,1970.04
2026-03-01T17:47:31+00:00,1970.05
2026-03-01T17:47:33+00:00,1970.01
2026-03-01T17:47:34+00:00,1970.01
2026-03-01T17:47:35+00:00,1970.0
2026-03-01T17:47:36+00:00,1969.42
2026-03-01T17:47:37+00:00,1969.43
2026-03-01T17:47:38+00:00,1969.43
2026-03-01T17:47:39+00:00,1969.42
2026-03-01T17:47:40+00:00,1969.42
2026-03-01T17:47:41+00:00,1969.43
2026-03-01T17:47:42+00:00,1969.42
2026-03-01T17:47:43+00:00,1969.82
2026-03-01T17:47:44+00:00,1969.82
2026-03-01T17:47:45+00:00,1969.82
2026-03-01T17:47:46+00:00,1969.82
2026-03-01T17:47:47+00:00,1969.82
2026-03-01T17:47:48+00:00,1969.82
2026-03-01T17:47:49+00:00,1969.82
2026-03-01T17:47:50+00:00,1969.82
2026-03-01T17:47:51+00:00,1969.82
2026-03-01T17:47:52+00:00,1969.8
2026-03-01T17:47:53+00:00,1969.75
2026-03-01T17:47:54+00:00,1969.72
2026-03-01T17:47:55+00:00,1969.72
2026-03-01T17:47:56+00:00,1969.73
2026-03-01T17:47:57+00:00,1969.84
2026-03-01T17:47:58+00:00,1969.84
2026-03-01T17:47:59+00:00,1969.93
2026-03-01T17:48:00+00:00,1969.99
2026-03-01T17:48:01+00:00,1970.0
2026-03-01T17:48:02+00:00,1970.2
2026-03-01T17:48:03+00:00,1970.41
2026-03-01T17:48:04+00:00,1970.41
2026-03-01T17:48:05+00:00,1970.41
2026-03-01T17:48:06+00:00,1970.41
2026-03-01T17:48:07+00:00,1970.41
2026-03-01T17:48:08+00:00,1970.65
2026-03-01T17:48:09+00:00,1971.63
2026-03-01T17:48:10+00:00,1971.35
2026-03-01T17:48:11+00:00,1971.21
2026-03-01T17:48:12+00:00,1970.42
2026-03-01T17:48:13+00:00,1970.43
2026-03-01T17:48:14+00:00,1970.43
2026-03-01T17:48:15+00:00,1970.42
2026-03-01T17:48:16+00:00,1970.27
2026-03-01T17:48:17+00:00,1970.2
2026-03-01T17:48:18+00:00,1970.19
2026-03-01T17:48:19+00:00,1969.91
2026-03-01T17:48:20+00:00,1969.64
2026-03-01T17:48:21+00:00,1969.65
2026-03-01T17:48:22+00:00,1969.58
2026-03-01T17:48:23+00:00,1969.58
2026-03-01T17:48:24+00:00,1969.51
2026-03-01T17:48:25+00:00,1970.07
2026-03-01T17:48:26+00:00,1970.06
2026-03-01T17:48:27+00:00,1970.13
2026-03-01T17:48:28+00:00,1970.13
2026-03-01T17:48:29+00:00,1970.25
2026-03-01T17:48:30+00:00,1970.26
2026-03-01T17:48:31+00:00,1970.46
2026-03-01T17:48:32+00:00,1970.53
2026-03-01T17:48:33+00:00,1972.56
2026-03-01T17:48:34+00:00,1974.14
2026-03-01T17:48:35+00:00,1972.92
2026-03-01T17:48:36+00:00,1972.76
2026-03-01T17:48:37+00:00,1972.5
2026-03-01T17:48:38+00:00,1972.51
2026-03-01T17:48:39+00:00,1972.51
2026-03-01T17:48:40+00:00,1972.34
2026-03-01T17:48:41+00:00,1972.33
2026-03-01T17:48:42+00:00,1972.26
2026-03-01T17:48:43+00:00,1972.26
2026-03-01T17:48:44+00:00,1972.05
2026-03-01T17:48:45+00:00,1972.04
2026-03-01T17:48:46+00:00,1972.05
2026-03-01T17:48:47+00:00,1972.05
2026-03-01T17:48:48+00:00,1972.05
2026-03-01T17:48:49+00:00,1971.73
2026-03-01T17:48:50+00:00,1971.27
2026-03-01T17:48:51+00:00,1971.27
2026-03-01T17:48:52+00:00,1970.2
2026-03-01T17:48:53+00:00,1971.59
2026-03-01T17:48:54+00:00,1971.76
2026-03-01T17:48:55+00:00,1971.76
2026-03-01T17:48:56+00:00,1971.76
2026-03-01T17:48:57+00:00,1971.76
2026-03-01T17:48:59+00:00,1971.76
2026-03-01T17:49:00+00:00,1971.76
2026-03-01T17:49:01+00:00,1971.41
2026-03-01T17:49:02+00:00,1971.25
2026-03-01T17:49:03+00:00,1971.12
2026-03-01T17:49:04+00:00,1969.84
2026-03-01T17:49:05+00:00,1969.79
2026-03-01T17:49:06+00:00,1969.51
2026-03-01T17:49:07+00:00,1972.41
2026-03-01T17:49:08+00:00,1972.29
2026-03-01T17:49:09+00:00,1972.29
2026-03-01T17:49:10+00:00,1972.29
2026-03-01T17:49:11+00:00,1971.31
2026-03-01T17:49:12+00:00,1971.33
2026-03-01T17:49:13+00:00,1971.33
2026-03-01T17:49:14+00:00,1971.33
2026-03-01T17:49:15+00:00,1971.33
2026-03-01T17:49:16+00:00,1971.33
2026-03-01T17:49:17+00:00,1971.33
2026-03-01T17:49:18+00:00,1971.06
2026-03-01T17:49:19+00:00,1970.86
2026-03-01T17:49:20+00:00,1971.16
2026-03-01T17:49:21+00:00,1971.16
2026-03-01T17:49:22+00:00,1971.16
2026-03-01T17:49:23+00:00,1971.16
2026-03-01T17:49:24+00:00,1971.34
2026-03-01T17:49:25+00:00,1971.67
2026-03-01T17:49:26+00:00,1971.66
2026-03-01T17:49:27+00:00,1971.67
2026-03-01T17:49:28+00:00,1971.67
2026-03-01T17:49:29+00:00,1971.67
2026-03-01T17:49:30+00:00,1971.4
2026-03-01T17:49:31+00:00,1971.4
2026-03-01T17:49:32+00:00,1971.4
2026-03-01T17:49:33+00:00,1971.39
2026-03-01T17:49:35+00:00,1971.19
2026-03-01T17:49:36+00:00,1971.17
2026-03-01T17:49:37+00:00,1971.17
2026-03-01T17:49:39+00:00,1971.16
2026-03-01T17:49:40+00:00,1971.31
2026-03-01T17:49:41+00:00,1971.31
2026-03-01T17:49:42+00:00,1971.31
2026-03-01T17:49:43+00:00,1971.17
2026-03-01T17:49:44+00:00,1971.17
2026-03-01T17:49:45+00:00,1971.17
2026-03-01T17:49:46+00:00,1971.17
2026-03-01T17:49:47+00:00,1970.01
2026-03-01T17:49:48+00:00,1970.53
2026-03-01T17:49:49+00:00,1970.52
2026-03-01T17:49:50+00:00,1970.23
2026-03-01T17:49:51+00:00,1970.23
2026-03-01T17:49:52+00:00,1971.08
2026-03-01T17:49:53+00:00,1971.94
2026-03-01T17:49:54+00:00,1971.94
2026-03-01T17:49:55+00:00,1971.89
2026-03-01T17:49:56+00:00,1971.89
2026-03-01T17:49:57+00:00,1971.86
2026-03-01T17:49:58+00:00,1971.85
2026-03-01T17:49:59+00:00,1971.85
2026-03-01T17:50:00+00:00,1971.69
2026-03-01T17:50:01+00:00,1971.82
2026-03-01T17:50:02+00:00,1971.82
2026-03-01T17:50:03+00:00,1971.78
2026-03-01T17:50:04+00:00,1971.35
2026-03-01T17:50:05+00:00,1971.21
2026-03-01T17:50:06+00:00,1971.2
2026-03-01T17:50:07+00:00,1971.79
2026-03-01T17:50:08+00:00,1971.69
2026-03-01T17:50:09+00:00,1971.62
2026-03-01T17:50:10+00:00,1971.62
2026-03-01T17:50:11+00:00,1971.26
2026-03-01T17:50:12+00:00,1971.71
2026-03-01T17:50:13+00:00,1971.78
2026-03-01T17:50:14+00:00,1971.78
2026-03-01T17:50:15+00:00,1971.79
2026-03-01T17:50:16+00:00,1971.95
2026-03-01T17:50:17+00:00,1971.95
2026-03-01T17:50:18+00:00,1971.95
2026-03-01T17:50:20+00:00,1971.95
2026-03-01T17:50:21+00:00,1972.62
2026-03-01T17:50:22+00:00,1972.78
2026-03-01T17:50:23+00:00,1972.78
2026-03-01T17:50:24+00:00,1972.78
2026-03-01T17:50:25+00:00,1972.78
2026-03-01T17:50:26+00:00,1972.78
2026-03-01T17:50:27+00:00,1972.9
2026-03-01T17:50:28+00:00,1972.79
2026-03-01T17:50:29+00:00,1972.79
2026-03-01T17:50:30+00:00,1972.79
2026-03-01T17:50:31+00:00,1972.79
2026-03-01T17:50:32+00:00,1972.79
2026-03-01T17:50:33+00:00,1972.79
2026-03-01T17:50:34+00:00,1972.78
2026-03-01T17:50:35+00:00,1972.78
2026-03-01T17:50:36+00:00,1972.78
2026-03-01T17:50:37+00:00,1972.78
2026-03-01T17:50:38+00:00,1972.6
2026-03-01T17:50:39+00:00,1972.19
2026-03-01T17:50:40+00:00,1972.23
2026-03-01T17:50:41+00:00,1972.22
2026-03-01T17:50:43+00:00,1972.22
2026-03-01T17:50:44+00:00,1972.22
2026-03-01T17:50:45+00:00,1972.22
2026-03-01T17:50:48+00:00,1972.23
2026-03-01T17:50:49+00:00,1972.23
2026-03-01T17:50:50+00:00,1972.22
