time,price
2026-03-04T00:15:00+00:00,87.05
2026-03-04T00:15:01+00:00,87.06
2026-03-04T00:15:02+00:00,87.06
2026-03-04T00:15:03+00:00,87.06
2026-03-04T00:15:04+00:00,87.06
2026-03-04T00:15:05+00:00,87.06
2026-03-04T00:15:06+00:00,87.08
2026-03-04T00:15:07+00:00,87.08
2026-03-04T00:15:08+00:00,87.09
2026-03-04T00:15:09+00:00,87.09
2026-03-04T00:15:10+00:00,87.1
2026-03-04T00:15:11+00:00,87.1
2026-03-04T00:15:12+00:00,87.1
2026-03-04T00:15:13+00:00,87.09
2026-03-04T00:15:14+00:00,87.09
2026-03-04T00:15:15+00:00,87.09
2026-03-04T00:15:16+00:00,87.08
2026-03-04T00:15:17+00:00,87.08
2026-03-04T00:15:18+00:00,87.09
2026-03-04T00:15:19+00:00,87.05
2026-03-04T00:15:20+00:00,87.08
2026-03-04T00:15:21+00:00,87.08
2026-03-04T00:15:22+00:00,87.09
2026-03-04T00:15:23+00:00,87.08
2026-03-04T00:15:24+00:00,87.06
2026-03-04T00:15:25+00:00,87.1
2026-03-04T00:15:27+00:00,87.1
2026-03-04T00:15:28+00:00,87.07
2026-03-04T00:15:30+00:00,87.07
2026-03-04T00:15:31+00:00,87.07
2026-03-04T00:15:32+00:00,87.06
2026-03-04T00:15:33+00:00,87.05
2026-03-04T00:15:34+00:00,87.06
2026-03-04T00:15:35+00:00,87.06
2026-03-04T00:15:36+00:00,87.06
2026-03-04T00:15:37+00:00,87.06
2026-03-04T00:15:38+00:00,87.05
2026-03-04T00:15:39+00:00,87.05
2026-03-04T00:15:40+00:00,87.05
2026-03-04T00:15:41+00:00,87.08
2026-03-04T00:15:42+00:00,87.08
2026-03-04T00:15:43+00:00,87.06
2026-03-04T00:15:44+00:00,87.06
2026-03-04T00:15:45+00:00,87.14
2026-03-04T00:15:46+00:00,87.14
2026-03-04T00:15:47+00:00,87.16
2026-03-04T00:15:48+00:00,87.16
2026-03-04T00:15:49+00:00,87.15
2026-03-04T00:15:50+00:00,87.15
2026-03-04T00:15:51+00:00,87.15
2026-03-04T00:15:52+00:00,87.15
2026-03-04T00:15:53+00:00,87.14
2026-03-04T00:15:54+00:00,87.15
2026-03-04T00:15:55+00:00,87.13
2026-03-04T00:15:57+00:00,87.16
2026-03-04T00:15:58+00:00,87.17
2026-03-04T00:15:59+00:00,87.17
2026-03-04T00:16:00+00:00,87.16
2026-03-04T00:16:01+00:00,87.17
2026-03-04T00:16:02+00:00,87.17
2026-03-04T00:16:03+00:00,87.17
2026-03-04T00:16:04+00:00,87.17
2026-03-04T00:16:05+00:00,87.17
2026-03-04T00:16:06+00:00,87.17
2026-03-04T00:16:07+00:00,87.15
2026-03-04T00:16:08+00:00,87.15
2026-03-04T00:16:09+00:00,87.14
