time,price
2026-02-26T11:15:00+00:00,68347.55
2026-02-26T11:15:01+00:00,68347.55
2026-02-26T11:15:02+00:00,68347.55
2026-02-26T11:15:03+00:00,68347.54
2026-02-26T11:15:04+00:00,68347.55
2026-02-26T11:15:05+00:00,68347.54
2026-02-26T11:15:06+00:00,68347.55
2026-02-26T11:15:07+00:00,68347.54
2026-02-26T11:15:08+00:00,68347.55
2026-02-26T11:15:09+00:00,68347.55
2026-02-26T11:15:10+00:00,68347.55
2026-02-26T11:15:11+00:00,68347.54
2026-02-26T11:15:12+00:00,68347.54
2026-02-26T11:15:13+00:00,68347.55
2026-02-26T11:15:14+00:00,68347.54
2026-02-26T11:15:15+00:00,68347.54
2026-02-26T11:15:16+00:00,68347.54
2026-02-26T11:15:17+00:00,68347.54
2026-02-26T11:15:18+00:00,68347.55
2026-02-26T11:15:19+00:00,68347.54
2026-02-26T11:15:20+00:00,68347.55
2026-02-26T11:15:21+00:00,68347.55
2026-02-26T11:15:22+00:00,68347.54
2026-02-26T11:15:23+00:00,68347.54
2026-02-26T11:15:24+00:00,68347.54
2026-02-26T11:15:25+00:00,68347.55
2026-02-26T11:15:26+00:00,68347.54
2026-02-26T11:15:27+00:00,68347.54
2026-02-26T11:15:28+00:00,68346.67
2026-02-26T11:15:29+00:00,68346.67
2026-02-26T11:15:30+00:00,68346.67
2026-02-26T11:15:31+00:00,68346.66
2026-02-26T11:15:32+00:00,68346.67
2026-02-26T11:15:33+00:00,68346.67
2026-02-26T11:15:34+00:00,68346.66
2026-02-26T11:15:35+00:00,68346.66
2026-02-26T11:15:36+00:00,68346.66
2026-02-26T11:15:37+00:00,68346.66
2026-02-26T11:15:38+00:00,68344.0
2026-02-26T11:15:39+00:00,68344.0
2026-02-26T11:15:40+00:00,68344.01
2026-02-26T11:15:41+00:00,68344.01
2026-02-26T11:15:42+00:00,68343.99
2026-02-26T11:15:43+00:00,68352.19
2026-02-26T11:15:44+00:00,68352.18
2026-02-26T11:15:45+00:00,68352.18
2026-02-26T11:15:46+00:00,68352.19
2026-02-26T11:15:47+00:00,68352.19
2026-02-26T11:15:48+00:00,68352.18
2026-02-26T11:15:49+00:00,68339.7
2026-02-26T11:15:50+00:00,68339.7
2026-02-26T11:15:51+00:00,68339.7
2026-02-26T11:15:52+00:00,68339.7
2026-02-26T11:15:53+00:00,68339.7
2026-02-26T11:15:54+00:00,68339.71
2026-02-26T11:15:55+00:00,68341.41
2026-02-26T11:15:56+00:00,68349.66
2026-02-26T11:15:57+00:00,68351.86
2026-02-26T11:15:58+00:00,68351.86
2026-02-26T11:15:59+00:00,68351.86
2026-02-26T11:16:01+00:00,68351.86
2026-02-26T11:16:02+00:00,68347.95
2026-02-26T11:16:03+00:00,68344.19
2026-02-26T11:16:04+00:00,68344.19
2026-02-26T11:16:05+00:00,68344.19
2026-02-26T11:16:06+00:00,68344.2
2026-02-26T11:16:07+00:00,68344.2
2026-02-26T11:16:08+00:00,68344.2
2026-02-26T11:16:09+00:00,68344.19
2026-02-26T11:16:10+00:00,68344.19
2026-02-26T11:16:11+00:00,68344.19
2026-02-26T11:16:12+00:00,68344.19
2026-02-26T11:16:13+00:00,68344.19
2026-02-26T11:16:14+00:00,68344.19
2026-02-26T11:16:15+00:00,68344.19
2026-02-26T11:16:16+00:00,68344.2
2026-02-26T11:16:17+00:00,68344.19
2026-02-26T11:16:18+00:00,68344.2
2026-02-26T11:16:19+00:00,68344.2
2026-02-26T11:16:20+00:00,68344.2
2026-02-26T11:16:21+00:00,68344.2
2026-02-26T11:16:22+00:00,68344.19
2026-02-26T11:16:23+00:00,68344.2
2026-02-26T11:16:24+00:00,68339.51
2026-02-26T11:16:25+00:00,68338.51
2026-02-26T11:16:26+00:00,68333.18
2026-02-26T11:16:27+00:00,68333.18
2026-02-26T11:16:28+00:00,68333.17
2026-02-26T11:16:29+00:00,68333.18
2026-02-26T11:16:30+00:00,68333.18
2026-02-26T11:16:31+00:00,68333.17
2026-02-26T11:16:32+00:00,68333.17
2026-02-26T11:16:33+00:00,68327.63
2026-02-26T11:16:34+00:00,68327.63
2026-02-26T11:16:35+00:00,68327.63
2026-02-26T11:16:36+00:00,68327.62
2026-02-26T11:16:37+00:00,68327.63
2026-02-26T11:16:38+00:00,68327.63
2026-02-26T11:16:39+00:00,68327.62
2026-02-26T11:16:40+00:00,68323.29
2026-02-26T11:16:41+00:00,68323.28
2026-02-26T11:16:42+00:00,68323.29
2026-02-26T11:16:43+00:00,68323.28
2026-02-26T11:16:44+00:00,68323.29
2026-02-26T11:16:45+00:00,68323.28
2026-02-26T11:16:46+00:00,68323.29
2026-02-26T11:16:47+00:00,68323.28
2026-02-26T11:16:48+00:00,68323.28
2026-02-26T11:16:49+00:00,68319.88
2026-02-26T11:16:50+00:00,68300.0
2026-02-26T11:16:51+00:00,68308.63
2026-02-26T11:16:52+00:00,68308.64
2026-02-26T11:16:53+00:00,68308.64
2026-02-26T11:16:54+00:00,68308.63
2026-02-26T11:16:55+00:00,68308.64
2026-02-26T11:16:56+00:00,68308.63
2026-02-26T11:16:57+00:00,68308.63
2026-02-26T11:16:58+00:00,68308.64
2026-02-26T11:16:59+00:00,68308.63
2026-02-26T11:17:00+00:00,68306.53
2026-02-26T11:17:01+00:00,68301.69
2026-02-26T11:17:02+00:00,68301.69
2026-02-26T11:17:03+00:00,68301.7
2026-02-26T11:17:04+00:00,68283.36
2026-02-26T11:17:05+00:00,68288.03
2026-02-26T11:17:06+00:00,68267.0
2026-02-26T11:17:07+00:00,68267.01
2026-02-26T11:17:08+00:00,68267.01
2026-02-26T11:17:09+00:00,68265.31
2026-02-26T11:17:10+00:00,68265.3
2026-02-26T11:17:11+00:00,68265.31
2026-02-26T11:17:12+00:00,68248.49
2026-02-26T11:17:13+00:00,68248.48
2026-02-26T11:17:14+00:00,68248.48
2026-02-26T11:17:15+00:00,68248.49
2026-02-26T11:17:16+00:00,68261.3
2026-02-26T11:17:17+00:00,68262.39
2026-02-26T11:17:18+00:00,68262.4
2026-02-26T11:17:19+00:00,68262.39
2026-02-26T11:17:20+00:00,68266.81
2026-02-26T11:17:21+00:00,68271.99
2026-02-26T11:17:22+00:00,68272.0
2026-02-26T11:17:23+00:00,68272.0
2026-02-26T11:17:24+00:00,68280.97
2026-02-26T11:17:25+00:00,68280.98
2026-02-26T11:17:26+00:00,68280.97
2026-02-26T11:17:27+00:00,68283.45
2026-02-26T11:17:28+00:00,68283.44
2026-02-26T11:17:29+00:00,68283.44
2026-02-26T11:17:30+00:00,68283.45
2026-02-26T11:17:31+00:00,68283.44
2026-02-26T11:17:32+00:00,68283.44
2026-02-26T11:17:33+00:00,68265.31
2026-02-26T11:17:34+00:00,68265.31
2026-02-26T11:17:35+00:00,68265.32
2026-02-26T11:17:36+00:00,68265.32
2026-02-26T11:17:37+00:00,68265.32
2026-02-26T11:17:38+00:00,68265.32
2026-02-26T11:17:39+00:00,68276.52
2026-02-26T11:17:40+00:00,68282.2
2026-02-26T11:17:41+00:00,68282.2
2026-02-26T11:17:42+00:00,68282.19
2026-02-26T11:17:43+00:00,68282.2
2026-02-26T11:17:44+00:00,68282.19
2026-02-26T11:17:45+00:00,68282.2
2026-02-26T11:17:46+00:00,68282.2
2026-02-26T11:17:47+00:00,68277.86
2026-02-26T11:17:48+00:00,68277.87
2026-02-26T11:17:49+00:00,68277.87
2026-02-26T11:17:50+00:00,68277.87
2026-02-26T11:17:51+00:00,68277.86
2026-02-26T11:17:52+00:00,68277.86
2026-02-26T11:17:53+00:00,68288.0
2026-02-26T11:17:54+00:00,68287.99
2026-02-26T11:17:55+00:00,68288.0
2026-02-26T11:17:56+00:00,68288.0
2026-02-26T11:17:57+00:00,68291.76
2026-02-26T11:17:58+00:00,68291.77
2026-02-26T11:17:59+00:00,68291.76
2026-02-26T11:18:00+00:00,68284.56
2026-02-26T11:18:01+00:00,68278.76
2026-02-26T11:18:02+00:00,68278.75
2026-02-26T11:18:03+00:00,68278.76
2026-02-26T11:18:04+00:00,68278.76
2026-02-26T11:18:05+00:00,68269.93
2026-02-26T11:18:06+00:00,68265.32
2026-02-26T11:18:07+00:00,68261.11
2026-02-26T11:18:08+00:00,68246.53
2026-02-26T11:18:09+00:00,68244.95
2026-02-26T11:18:10+00:00,68244.95
2026-02-26T11:18:11+00:00,68244.95
2026-02-26T11:18:12+00:00,68244.95
2026-02-26T11:18:13+00:00,68247.81
2026-02-26T11:18:14+00:00,68259.72
2026-02-26T11:18:15+00:00,68259.73
2026-02-26T11:18:16+00:00,68259.73
2026-02-26T11:18:17+00:00,68259.72
2026-02-26T11:18:18+00:00,68259.73
2026-02-26T11:18:19+00:00,68266.6
2026-02-26T11:18:20+00:00,68269.73
2026-02-26T11:18:21+00:00,68260.13
2026-02-26T11:18:22+00:00,68260.13
2026-02-26T11:18:23+00:00,68259.72
2026-02-26T11:18:24+00:00,68259.72
2026-02-26T11:18:25+00:00,68254.38
2026-02-26T11:18:26+00:00,68254.38
2026-02-26T11:18:27+00:00,68254.38
2026-02-26T11:18:28+00:00,68254.38
2026-02-26T11:18:29+00:00,68254.38
2026-02-26T11:18:30+00:00,68254.37
2026-02-26T11:18:31+00:00,68254.38
2026-02-26T11:18:32+00:00,68254.38
2026-02-26T11:18:33+00:00,68254.38
2026-02-26T11:18:34+00:00,68254.38
2026-02-26T11:18:35+00:00,68254.37
2026-02-26T11:18:36+00:00,68254.38
2026-02-26T11:18:37+00:00,68254.37
2026-02-26T11:18:38+00:00,68254.38
2026-02-26T11:18:39+00:00,68254.37
2026-02-26T11:18:40+00:00,68254.38
2026-02-26T11:18:41+00:00,68254.37
2026-02-26T11:18:42+00:00,68254.37
2026-02-26T11:18:43+00:00,68247.82
2026-02-26T11:18:44+00:00,68247.82
2026-02-26T11:18:45+00:00,68257.84
2026-02-26T11:18:46+00:00,68257.83
2026-02-26T11:18:47+00:00,68257.84
2026-02-26T11:18:48+00:00,68257.84
2026-02-26T11:18:49+00:00,68257.83
2026-02-26T11:18:50+00:00,68257.83
2026-02-26T11:18:51+00:00,68257.84
2026-02-26T11:18:52+00:00,68257.84
2026-02-26T11:18:53+00:00,68257.84
2026-02-26T11:18:54+00:00,68257.83
2026-02-26T11:18:55+00:00,68257.84
2026-02-26T11:18:56+00:00,68257.83
2026-02-26T11:18:57+00:00,68257.84
2026-02-26T11:18:58+00:00,68257.84
2026-02-26T11:18:59+00:00,68257.84
2026-02-26T11:19:00+00:00,68244.13
2026-02-26T11:19:01+00:00,68233.74
2026-02-26T11:19:02+00:00,68244.46
2026-02-26T11:19:03+00:00,68256.67
2026-02-26T11:19:04+00:00,68256.67
2026-02-26T11:19:05+00:00,68256.66
2026-02-26T11:19:06+00:00,68256.67
2026-02-26T11:19:07+00:00,68256.66
2026-02-26T11:19:08+00:00,68256.67
2026-02-26T11:19:09+00:00,68256.67
2026-02-26T11:19:10+00:00,68256.67
2026-02-26T11:19:11+00:00,68256.67
2026-02-26T11:19:12+00:00,68256.66
2026-02-26T11:19:13+00:00,68256.66
2026-02-26T11:19:14+00:00,68256.67
2026-02-26T11:19:15+00:00,68256.66
2026-02-26T11:19:16+00:00,68256.66
2026-02-26T11:19:17+00:00,68256.67
2026-02-26T11:19:18+00:00,68256.67
2026-02-26T11:19:19+00:00,68256.66
2026-02-26T11:19:20+00:00,68256.66
2026-02-26T11:19:21+00:00,68256.66
2026-02-26T11:19:22+00:00,68256.66
2026-02-26T11:19:23+00:00,68256.67
2026-02-26T11:19:24+00:00,68256.66
2026-02-26T11:19:25+00:00,68256.67
2026-02-26T11:19:26+00:00,68256.66
2026-02-26T11:19:27+00:00,68256.67
2026-02-26T11:19:28+00:00,68235.1
2026-02-26T11:19:29+00:00,68234.0
2026-02-26T11:19:30+00:00,68234.01
2026-02-26T11:19:31+00:00,68234.79
2026-02-26T11:19:32+00:00,68240.84
2026-02-26T11:19:33+00:00,68240.85
2026-02-26T11:19:34+00:00,68240.84
2026-02-26T11:19:35+00:00,68240.84
2026-02-26T11:19:36+00:00,68240.85
2026-02-26T11:19:37+00:00,68240.84
2026-02-26T11:19:38+00:00,68240.85
2026-02-26T11:19:39+00:00,68240.85
2026-02-26T11:19:40+00:00,68240.85
2026-02-26T11:19:41+00:00,68240.84
2026-02-26T11:19:42+00:00,68240.85
2026-02-26T11:19:43+00:00,68235.64
2026-02-26T11:19:44+00:00,68235.64
2026-02-26T11:19:45+00:00,68235.64
2026-02-26T11:19:46+00:00,68225.43
2026-02-26T11:19:47+00:00,68227.37
2026-02-26T11:19:48+00:00,68227.38
2026-02-26T11:19:49+00:00,68227.35
2026-02-26T11:19:50+00:00,68225.42
2026-02-26T11:19:51+00:00,68215.84
2026-02-26T11:19:52+00:00,68215.84
2026-02-26T11:19:53+00:00,68215.84
2026-02-26T11:19:54+00:00,68215.84
2026-02-26T11:19:55+00:00,68216.18
2026-02-26T11:19:56+00:00,68218.74
2026-02-26T11:19:57+00:00,68218.74
2026-02-26T11:19:58+00:00,68218.73
2026-02-26T11:19:59+00:00,68218.74
2026-02-26T11:20:00+00:00,68218.74
2026-02-26T11:20:01+00:00,68221.81
2026-02-26T11:20:02+00:00,68223.2
2026-02-26T11:20:03+00:00,68230.18
2026-02-26T11:20:04+00:00,68230.13
